id,eng_lemma,swe_lemma,status,pos,src
ACM532,miscellaneous,blandat,silver,N?,ACM
ACM566,miscellaneous,blandat,silver,N?,ACM
ACM57,miscellaneous,blandat,silver,N?,ACM
ACM592,miscellaneous,blandat,silver,N?,ACM
ACM610,miscellaneous,blandat,silver,N?,ACM
ACM633,miscellaneous,blandat,silver,N?,ACM
ACM660,miscellaneous,blandat,silver,N?,ACM
ACM661,miscellaneous,blandat,silver,N?,ACM
ACM762,miscellaneous,blandat,silver,N?,ACM
ACM779,miscellaneous,blandat,silver,N?,ACM
ACM8,miscellaneous,blandat,silver,N?,ACM
ACM809,miscellaneous,blandat,silver,N?,ACM
ACM82,miscellaneous,blandat,silver,N?,ACM
ACM823,miscellaneous,blandat,silver,N?,ACM
ACM867,miscellaneous,blandat,silver,N?,ACM
ACM906,miscellaneous,blandat,silver,N?,ACM
ACM926,miscellaneous,blandat,silver,N?,ACM
ACM975,miscellaneous,blandat,silver,N?,ACM
ACM976,miscellaneous,blandat,silver,N?,ACM
ACM995,miscellaneous,blandat,silver,N?,ACM
ICT2028,modes,lägen,silver,N?,ICT
ICT2036,moreover,dessutom,silver,N?,ICT
ICT2041,mounted,monterad,silver,N?,ICT
ICT2069,multiple,multipel,silver,N?,ICT
ICT2104,nearly,nästan,silver,N?,ICT
ICT2108,negative,negativ,silver,N?,ICT
ICT2148,networking,nätverksarbetande,silver,N?,ICT
ICT2151,never,aldrig,silver,N?,ICT
ICT2153,newer,nyare,silver,N?,ICT
ICT2156,next,nästa,silver,N?,ICT
ICT2213,occasionally,ibland,silver,N?,ICT
ICT2228,often,ofta,silver,N?,ICT
ICT2229,older,äldre,silver,N?,ICT
ICT2231,omniscient,allvetande,silver,N?,ICT
ICT2265,opposite,motsatt,silver,N?,ICT
ICT2296,otherwise,annars,silver,N?,ICT
ICT2300,outbound,utgående,silver,N?,ICT
ICT2302,outdoors,utomhus,silver,N?,ICT
ICT2304,outgoing,utgående,silver,N?,ICT
ICT2307,outstanding,enastående,silver,N?,ICT
ICT2308,overall,övergripande,silver,N?,ICT
ICT2312,overlapping,överlappande,silver,N?,ICT
ICT2316,overrun,överskridande,silver,N?,ICT
ACM1257,parallel,parallell,silver,N?,ACM
ICT2340,parallel,parallell,silver,N?,ICT
ICT2367,passive,passiv,silver,N?,ICT
ICT2416,pervasive,genomträngande,silver,N?,ICT
ICT2448,plant,växt,silver,N?,ICT
ICT2506,preceding,föregående,silver,N?,ICT
ICT2537,press,tryck,silver,N?,ICT
ICT2539,pressure,tryck,silver,N?,ICT
ICT2540,pretty,ganska,silver,N?,ICT
ICT2556,private,privat,silver,N?,ICT
ICT2562,probably,förmodligen,silver,N?,ICT
ICT2568,proceed,fortsätt,silver,N?,ICT
ICT2569,proceeding,förfarande,silver,N?,ICT
ICT2601,prompt,prompt,silver,N?,ICT
ICT2617,proved,bevisade,silver,N?,ICT
ICT2624,public,publik,silver,N?,ICT
ICT2634,purchase,inköp,silver,N?,ICT
ICT2656,question,fråga,silver,N?,ICT
ICT2657,quickly,snabbt,silver,N?,ICT
ICT2658,quite,ganska,silver,N?,ICT
ICT2659,quotation,offert,silver,N?,ICT
ICT2660,quoted,citerade,silver,N?,ICT
ICT2664,radiation,strålningsdrag,silver,N?,ICT
ICT2666,radical,radikal,silver,N?,ICT
ICT2683,randomized,randomiserad,silver,N?,ICT
ICT2684,randomly,slumpvis,silver,N?,ICT
ICT2686,ranged,varierade,silver,N?,ICT
ICT2690,rarely,sällan,silver,N?,ICT
ICT2694,ratio,förhållande,silver,N?,ICT
ICT2714,really,verkligen,silver,N?,ICT
ICT2720,recently,nyligen,silver,N?,ICT
ICT2746,regardless,oavsett,silver,N?,ICT
ICT2756,regulatory,reglerande,silver,N?,ICT
ICT2760,related,relaterad,silver,N?,ICT
ICT2763,relative,relativ,silver,N?,ICT
ICT2764,relatively,förhållandevis,silver,N?,ICT
ICT2793,renting,hyra,silver,N?,ICT
ICT2802,representative,representativ,silver,N?,ICT
ICT2844,restricted,begränsad,silver,N?,ICT
ICT2975,seemingly,synes,silver,N?,ICT
ICT2991,selling,säljande,silver,N?,ICT
ICT3008,separable,separerbar,silver,N?,ICT
ICT3022,several,flera,silver,N?,ICT
ICT3050,shadow,skugga,silver,N?,ICT
ICT3051,shallow,grunt,silver,N?,ICT
ICT3063,shoot,skjuta,silver,N?,ICT
ICT3065,short,kort,silver,N?,ICT
ICT3070,shown,visas,silver,N?,ICT
ICT3086,silence,tystnad,silver,N?,ICT
ICT3087,silent,tyst,silver,N?,ICT
ICT3089,silverware,bestick,silver,N?,ICT
ICT3119,slower,långsammare,silver,N?,ICT
ICT3151,software,mjukvara,silver,N?,ICT
ICT3166,solving,lösa,silver,N?,ICT
ICT3167,someone,någon,silver,N?,ICT
ICT3169,sometimes,ibland,silver,N?,ICT
ICT3170,somewhat,något,silver,N?,ICT
ICT3171,sooner,förr,silver,N?,ICT
ICT3196,spontaneously,spontant,silver,N?,ICT
ICT3215,startup,nystartat,silver,N?,ICT
ICT3219,statement,uttalande,silver,N?,ICT
ICT3228,steering,styr,silver,N?,ICT
ICT3234,still,fortfarande,silver,N?,ICT
ICT3236,stolen,stulna,silver,N?,ICT
ICT3240,straight,rakt,silver,N?,ICT
ICT3246,streaming,strömmande,silver,N?,ICT
ICT3252,strictly,strikt,silver,N?,ICT
ICT3274,subsequent,efterföljande,silver,N?,ICT
ICT3275,subsequently,därefter,silver,N?,ICT
ICT3276,subset,delmängd,silver,N?,ICT
ICT3287,suddenly,plötsligt,silver,N?,ICT
ICT3297,supervise,övervaka,silver,N?,ICT
ICT3299,supervisor,arbetsledare,silver,N?,ICT
ICT3314,surrounding,omgivande,silver,N?,ICT
ICT3318,sustained,ihållande,silver,N?,ICT
ICT3328,swedish,svenska,silver,N?,ICT
ICT3364,taught,lärt,silver,N?,ICT
ICT3366,taxis,taxibilar,silver,N?,ICT
ICT3369,teaching,lärande,silver,N?,ICT
ICT3372,tearing,riva,silver,N?,ICT
ICT3425,therefore,därför,silver,N?,ICT
ICT3440,throughout,hela,silver,N?,ICT
ICT3452,timely,lägligt,silver,N?,ICT
ICT3470,today,idag,silver,N?,ICT
ICT3471,together,tillsammans,silver,N?,ICT
ICT3482,total,totalt,silver,N?,ICT
ICT3522,trapped,instängd,silver,N?,ICT
ACM543,trees,träd,silver,N?,ACM
ICT3536,truly,verkligt,silver,N?,ICT
ICT3563,ultrasound,ultraljud,silver,N?,ICT
ICT3567,unacceptable,oacceptabelt,silver,N?,ICT
ICT3572,uncertain,osäkert,silver,N?,ICT
ICT3579,unfortunately,tyvärr,silver,N?,ICT
ICT3611,unwired,trådlös,silver,N?,ICT
ICT3612,upcoming,kommande,silver,N?,ICT
ICT3644,usual,vanligt,silver,N?,ICT
ICT3649,vacant,vakant,silver,N?,ICT
ICT3663,variety,mängd,silver,N?,ICT
ICT3665,varying,varierande,silver,N?,ICT
ICT3677,vertical,vertikal,silver,N?,ICT
ICT3717,voicemail,röstmeddelande,silver,N?,ICT
ICT3736,waste,avfall,silver,N?,ICT
ICT3743,weaker,svagare,silver,N?,ICT
ICT3765,well,väl,silver,N?,ICT
ICT3770,white,vit,silver,N?,ICT
ICT3771,who,vem,silver,N?,ICT
ICT3776,widely,allmänt,silver,N?,ICT
ICT3782,winds,vindar,silver,N?,ICT
ICT3786,wired,trådbunden,silver,N?,ICT
ICT3787,wireless,trådlös,silver,N?,ICT
ICT3808,wisely,klokt,silver,N?,ICT
ICT3831,worse,sämre,silver,N?,ICT
ICT3838,written,skriven,silver,N?,ICT
ICT3849,zero,noll,silver,N?,ICT
